Stock,Date,Open,High,Low,Close,Volume,SMA_10,RSI,MACD,Bollinger_Upper,Bollinger_Lower,GDP_Growth,Inflation_Rate,Interest_Rate,Sentiment_Score,Next_Close,Target
AAPL,2174-08-10,489.24303877171087,485.48000674237,467.70800744004663,483.1642556039001,3241744,355.7170149964461,79.08173814060204,4.581277648584969,493.09925909850807,477.4755155797898,3.4850368421037654,1.8691294628173294,3.00100910922414,-0.4435170268496964,486.3359203519582,1
AAPL,2174-08-15,446.41824405116733,466.64659748564816,441.67476109120696,452.7466290517476,4542116,312.066519305516,72.16286454291233,-2.0178848525697135,467.5747167440294,446.97282491092193,3.443207124997217,2.00906084214501,2.6769060283920134,-0.35164111718245117,446.20171003073784,0
AAPL,2174-08-18,185.90860570327104,192.09174960785228,178.63608220753898,186.9403410076045,4439005,277.3215744059362,13.758502697661825,4.095672537396011,201.38854059386574,180.21253483940038,3.415245383603774,2.5394425156927642,1.3004748166567768,-0.25443969650374343,184.79231717590054,0
AAPL,2174-09-02,453.1454111542153,449.2200567910202,423.42917161996604,444.8001157905497,4016897,224.86404866336147,51.75328693539924,-0.6851470953151964,451.7215471563707,430.2682865930334,3.350951961849864,2.35956409417217,2.798320484246414,-0.7323684143141291,442.32932146111546,0
AAPL,2174-09-12,424.1663408490866,430.1898040705308,410.32431478143445,418.0102631705649,3599416,315.40544524264965,81.93343442178646,-0.955837617632211,432.2143567886518,409.6545316546514,2.5914729083054784,2.6178638907352223,1.0854895132316995,0.9820078157507279,421.23882834744205,1
AAPL,2174-09-20,495.7941382180537,516.9465950534126,491.23700458640667,493.54448523856405,443072,367.5861995407164,18.425682491914532,1.138713594621251,506.3352192393348,484.3693042005776,3.2184759220123675,2.510298723330929,3.2467695451949967,0.5293192833579163,489.13829756736703,0
AAPL,2174-09-21,425.78526800075144,438.1962170744176,411.2646274456398,427.51545434174767,3390250,239.83421400458033,34.22688292050876,0.9376647420093089,433.6942610422005,419.1199794625096,2.6467468976754605,2.748128457894333,0.7960111324028138,0.3324102482817135,429.75384458478425,1
AAPL,2174-09-27,151.33966954372983,157.30474876407834,150.0712433112181,153.3829823918967,4026493,223.7038699582702,60.40274793679495,3.1743236314505943,167.61150022303178,146.75485997101268,2.7827538906958083,2.7902994703278545,4.347242701627467,0.9117727314887045,151.08300628513507,0
AAPL,2174-10-04,243.66701176837677,241.68642852528055,229.5225872261788,240.78354526496648,1206034,250.83812582758992,34.893485264075736,-1.2740713112477078,254.07975448591097,235.66817393381436,3.02462689608212,2.6878603541634982,4.2034421476769195,0.6720866106410415,236.60790846561275,0
AAPL,2174-10-12,474.4935535825901,480.06654923736096,457.58171993339784,466.9882409532808,2482617,241.56309661400005,61.699665791862095,2.1265810235647074,476.53222033432144,454.8382865138656,3.4928967593722944,2.8356045920632234,1.1093504186376513,0.7049644056654716,475.5975051416819,1
AAPL,2174-11-08,343.1371511907121,350.8966985975187,340.0238206500925,349.7832858284334,2804666,283.53809527688486,13.374720119040875,3.727349889314622,364.3985558033748,339.39292101676745,2.9331157908080345,2.567622018359204,3.8833027554066883,-0.4871763319695175,351.22738139692274,1
AAPL,2174-11-15,349.1817886400517,358.68340665863036,338.7121517360443,346.582402020166,4759760,313.6144983702633,31.32691895297592,-4.499753360868101,355.17527043039803,334.48725423081277,3.0859632034786704,1.549006032812293,3.2583131732586486,0.6393656971175476,339.87036248957287,0
AAPL,2174-11-29,83.18411191797604,88.12660479871411,81.27747869326974,84.73278587100015,4419946,252.81885958074787,13.318149227035878,-0.3569455899614198,90.4550689556818,72.61852534734226,2.7500327541632203,1.6320254833790317,2.841346551607747,0.8200767136993816,86.10260375123859,1
AAPL,2174-12-09,188.7509705686575,190.0041864220048,186.6642065352826,186.96552812244263,2544188,290.5359459271633,17.863755872835256,-4.663828368873855,199.41024462027448,181.01219483349868,2.6392159974338787,1.6317993937796045,2.76546787329689,-0.8769510911432734,184.23691168992653,0
AAPL,2174-12-15,425.120013323722,423.3403382565476,399.5346973643393,418.3599106917476,993595,258.74798379737456,37.46238677029589,-2.8729060634989456,430.08553021490263,411.5012849089177,3.0469500049985365,1.9145851240506901,1.441046872447504,0.4450671956134298,425.76223269428874,1
AAPL,2175-01-13,309.9637518659232,325.3656216083983,298.65690379044014,310.98900099799357,2691330,269.5167636112425,72.9411932758441,-4.376618380857275,320.22471662448356,298.9193099231639,3.375502831099516,1.62966895983615,0.6569688343334309,0.12999837682697768,307.8228934485976,0
AAPL,2175-01-19,419.76017332956394,440.9479086495417,405.456000228953,420.20244259418564,3350549,319.6706958180273,24.89786050265712,-3.6279658227175107,434.9393302273081,406.0869635223414,3.062991754568284,2.008052316305124,1.0054384157673073,-0.8134889851668441,427.10947114209887,1
AAPL,2175-01-26,367.915438708765,379.66249566949654,360.9450066511081,375.1360468909004,2241871,259.36480955056794,35.99621214845225,-0.3562422568685708,386.58965721574936,368.03493556711857,2.779649350702656,2.4921125032862053,3.77605093871789,-0.5390977624297957,380.1761261861525,1
AAPL,2175-01-26,239.5492906013974,246.5243622354378,227.44767380788093,238.6680775488826,503785,272.1406226076117,38.264945310106825,0.7071115298708097,252.16025225705897,224.4288339231255,2.5301366358404893,2.1203482442466206,2.92432245419728,-0.31164545799020593,237.58950545980844,0
AAPL,2175-01-26,468.7289287329048,480.82222037178695,443.4254997362727,462.43090558399365,758164,272.17483288131,61.48553129424641,3.508869711546849,474.1816265643515,450.8622453501775,2.5227384772516763,2.3716325051829914,4.184490652760182,0.5164246459595212,463.37603415531913,1
AAPL,2175-01-27,92.04858871471419,97.19231764043144,89.59518034975487,93.70719345782467,4676097,165.9610899556821,53.9927067345137,2.8198467726802923,105.40519342371044,82.25575323911826,3.368617365549758,2.0647345834191295,4.95279364420125,-0.44814688901384536,95.50370556269782,1
AAPL,2175-01-27,214.70618535840563,225.67029055759096,210.72418206275512,217.27653904004868,3359875,209.7197494777516,20.327163649959594,-2.7881828464743563,229.7758099293819,204.99069483620644,3.365043417011929,1.9077120104260556,3.7149323531434457,-0.2824159240379871,213.95673775327518,0
AAPL,2175-02-02,136.75996317468787,138.7587066238087,132.59961734576373,136.0532013825972,3613060,283.7207744614932,16.998773510178804,4.5972781956089275,148.67089985662506,124.8895172728599,3.0128328820138965,2.6049110728681857,1.2132966608835134,0.006208012070091584,133.6769514251817,0
AAPL,2175-02-03,109.84858783604116,110.9162370034867,106.34487216805346,107.77976175579872,2831060,293.5874236590083,47.19863888161302,-3.562493321808237,118.67973463702391,98.25206604610226,3.1551869924050164,2.315858201926523,4.029168499291968,-0.23454322516961112,108.61919276951339,1
AAPL,2175-02-03,53.72912342838859,53.80074736317625,52.532438086610554,52.85203047523554,1677669,233.22437143108928,30.906007717337225,4.613355103242615,63.551404357021944,46.86325261868743,3.4025184802759636,2.82511568818492,0.611387303953282,-0.21477036181303744,53.56302705606799,1
AAPL,2175-02-06,421.85288115652236,426.2495767476091,412.26849211250334,424.8114362596364,3636389,280.98271090966034,84.56905916805039,-4.951852453283037,435.669058374134,414.9227989906048,3.0901606430065174,2.149920415810376,0.8779835653495303,-0.6008310558031129,425.0559332536647,1
AAPL,2175-02-09,258.53789878649116,268.2309694481107,250.43997178977986,258.73597472844904,2778023,237.19246920940702,57.478584628807035,-4.546440379335381,267.9604756654599,251.8351883487284,2.574930108475631,2.4075034381030442,1.974405248044168,0.8509308925789063,253.73996401775577,0
AAPL,2175-02-14,128.6245779095965,130.6318363428305,126.91272604312172,127.87292471713732,246367,262.99744745618744,88.83992250397837,0.5473566875129334,135.71204422491348,116.76838972376925,2.7541676643277015,2.737380340723048,3.0474695256987707,-0.5194852928912528,126.10563737996002,0
AAPL,2175-02-16,221.92582298214947,225.9217052288431,214.79507655132332,220.01241356456836,3648518,233.78752159702756,76.31587096473905,4.762434487371726,225.47928564082937,208.05433172529084,3.4156162272884703,1.7400890216748646,3.498711584446108,0.2676808774740429,223.90785041860462,1
AAPL,2175-02-21,156.25090486528617,164.43494929639462,157.51325006689956,157.519952158488,1065920,262.45770053698453,20.502427079436806,-3.7678479992893266,171.76663119144453,149.08908728279718,3.0781791847202555,2.9918537858930274,1.5983703114597563,0.9057945213943093,154.97053135940578,0
AAPL,2175-02-24,377.38635800331025,397.993626296829,374.85630707951213,381.35910964405497,3166397,264.4792287851183,14.869486547292068,3.2153451817057785,392.6035424505806,368.71128434773374,3.419347793216187,2.8712294685244597,3.281671227487784,-0.11042101630311296,379.76388150266433,0
AAPL,2175-03-02,263.73960215339326,274.64313894515294,263.02882047986424,265.004051095356,3285431,232.8193625798842,37.52840652083,-4.092947960638192,276.1531966388304,256.3696544795619,3.1131827241131482,1.9394108324832853,4.863541583893024,0.7644988286200998,263.39885531511624,0
AAPL,2175-03-10,508.1700249686772,517.0315404243793,481.89590467327264,499.4823487902476,2276622,300.50289538142147,82.06200653444009,-4.21111706689679,513.0553290256063,493.35943813900496,3.2387655876701347,1.5601226033522142,4.270512568955466,0.8603868665327801,504.007629508037,1
AAPL,2175-03-13,464.04999424903633,479.2043929655066,450.6037548229789,460.05653894370823,3988503,369.0839468413027,40.3136609852782,-1.5663008038242743,471.56712258962966,452.83069353775903,3.090436327598832,2.734769492438646,3.7543732485090278,0.803645382616903,457.6932639980585,0
AAPL,2175-03-13,69.2144011658153,73.4373292599586,69.05479649867326,70.13746962369896,4994885,212.10883289226763,53.33575782448486,3.834822355538657,78.04894673485316,63.377329001356195,3.2666054000072258,2.876149299698599,4.504864040499993,-0.19952208207155153,70.93851433659431,1
AAPL,2175-03-30,491.9027588447909,489.16433081133044,469.60953083488636,483.34600341493774,899237,268.69808586074805,55.315700722679686,-3.4139598067348684,490.9927406424055,471.1570984790749,2.9433107623434025,1.8530735671545657,1.1426158986980313,0.9029598251181998,487.66387734133326,1
AAPL,2175-04-19,253.1060076807997,259.2942628690597,245.81039567811553,250.97494487967623,126868,215.57363188934835,50.43262061524858,0.801296179472617,256.1186244309023,237.07580795450224,2.7051337224400838,2.7190022281471435,0.9266951299430015,0.6704484468673542,251.8718813847912,1
AAPL,2175-04-19,103.01012769245176,108.0592084269537,103.8992654661138,104.58965267435568,454096,233.4280541879538,25.554934993563148,2.267549106151475,116.1234323778707,97.15282086994817,3.150134634169178,2.7990792612302164,2.0534773628747214,0.8969173772496821,104.53171761256266,0
AAPL,2175-04-20,90.05372075010553,92.30932482931775,85.82602462830499,89.21993498986117,4112548,204.84443601856253,41.52075807431885,-3.7709603287746796,96.64231679262647,76.04440567463519,3.2559145507190266,2.2965600396467263,3.7241078700199144,0.6958352153079921,88.88668879270885,0
AAPL,2175-04-21,394.5277527275283,415.37990829182985,384.7247217673824,402.33543006118407,104407,290.64307830999707,39.1301468777857,-4.801799572467029,416.4762694880611,388.53796578363034,2.6706899637272636,1.62079725447651,0.6351319903760264,0.31272296085311413,410.24846002570735,1
AAPL,2175-04-26,161.8164169789587,164.44420541043021,155.36282261955168,161.6505544137152,3856120,276.8909272487641,87.94298274502142,4.389219439507823,175.18136087040122,153.74875127372835,3.0255888808721885,2.4326727851230867,3.032842289873107,0.4607588644234957,160.58926305964113,0
AAPL,2175-04-27,505.51264923686364,501.1480134722632,484.4015951211739,495.9920271126787,2297324,354.9604424458646,17.81808650157747,2.4471875072255376,501.6159056061241,490.1543733278409,2.6693906981546194,2.140008040703476,4.529209861964388,-0.6484272856895805,489.61825871563883,0
AAPL,2175-05-08,247.93880858764865,258.0658087279414,244.36962685590038,249.78417636568753,3973858,245.00474041546508,21.280623239336272,-2.981791800636293,256.82021903597087,244.16676756795988,2.7812478281462485,2.2870425301965853,2.2746239989650694,-0.44560080531189694,247.8497663169298,0
AAPL,2175-05-09,144.08269215648062,150.19376807583555,139.5680553433502,143.95816605551536,4571019,231.72950110630083,46.404637268597114,-1.621995691879289,150.0338943641216,133.40478757568957,2.7109914475833623,2.7205271677780978,0.6035357049750707,0.2622422256497452,144.5475548582145,1
AAPL,2175-05-22,296.2733898252252,307.49200154597133,286.08561526785206,297.45126880598696,1678468,239.42038799729735,66.89894254204971,-2.845150996425392,310.9434482746143,282.4631798291006,3.264580996695147,2.2797421160988467,2.508378591141941,0.5157723616463139,295.66479420368887,0
AAPL,2175-05-24,364.48907640995645,368.36180874818183,343.77401568039346,357.85748543593877,2348588,267.1577464564,13.132578286399683,3.518227766961072,363.8875344496083,345.356562514421,3.42313566574071,1.8132343961819313,2.0784835094866327,-0.152613928071881,363.7703555929931,1
AAPL,2175-06-02,336.1719174706954,342.88193934072234,330.70659901652846,342.1743029131347,3409183,322.96032293318314,46.974700093801886,-3.5573303137030123,352.93013636998336,328.85866519448086,2.653797264087678,2.3053571971580533,4.154125308259266,-0.1318649312749285,339.735623332412,0
AAPL,2175-06-06,136.94303325426964,145.2967544136198,136.75439234317128,139.0337712933103,3544987,224.64933592127315,27.58159780693047,0.4008814318029206,144.35412431132116,126.43863919139459,3.432344238159223,1.6900356054037828,1.4534315571853509,0.9763060192142008,136.86288305557105,0
AAPL,2175-06-08,179.00533520619038,178.9981203567204,171.11036892608018,175.6843271037107,689988,246.67996565238465,57.94018408806015,0.9749602017432357,187.96488203190725,168.9723751169769,2.7542629547894464,2.81539578756697,3.79507232654433,-0.7014834759897706,179.00316728393494,1
AAPL,2175-06-13,391.96779726009066,397.01767747228655,378.7175397991815,392.74990071008864,4800712,301.50430211131,11.352743276086823,-0.6484447979162695,404.6034208905374,382.90606012886605,3.2199152536311355,2.226679998126891,2.279402917443843,-0.9524755768683575,385.3046101355191,0
AAPL,2175-06-21,247.07168291489262,253.44853310493224,235.07300046478008,243.37796897880744,1341307,281.5719653174684,40.84531296043187,4.815549491423143,256.1752795659673,232.33317847124778,2.885907900726484,2.943037009327972,2.005177630617241,0.5705300477972015,242.57383242510937,0
AAPL,2175-06-26,119.28872832943,122.37592164650299,117.60991208212697,118.38787272536949,4300765,242.01164738068695,57.660153588066535,3.736774898112177,127.65796993507732,110.28296374917,2.6317752107330605,1.9138571561942834,0.8267897082021027,0.2923517755980354,120.48693177824597,1
AAPL,2175-07-12,358.8197718709965,379.26131584145844,355.38455033457836,364.6744963199799,3502208,284.3133381132561,20.794359445161348,1.339464277880822,371.55553538886744,351.64834955916393,2.6668173928148384,1.5983207168700195,0.5932195203757119,0.08572092200529458,361.5371594812503,0
AAPL,2175-07-14,260.62609761427194,266.6302311239544,250.82044604088776,260.6262760992309,1585948,276.25475874533976,15.354715406761414,-3.259076558372047,268.91035692698296,254.95993493336832,2.558675999959534,1.9255533509007536,2.4041076726564237,-0.21500002506398275,258.96411978475777,0
AAPL,2175-07-19,504.9770532453154,516.3756563760401,485.6877312411475,499.52503593376116,4438517,288.8670112083582,26.689745776954794,1.0255891193130795,505.55223017871873,491.19564322786835,3.1414217773032815,2.8705882481654386,3.4987391616108,0.32382954862984836,505.2664661594977,1
AAPL,2175-08-04,459.23969919380795,470.30001280320795,453.71150390940556,461.7837999828553,3643149,222.64938317148722,68.14523712813104,0.1500495613299,475.4879224766157,446.85564447821287,2.9087194304567165,1.9443268676155139,3.4473903477193115,-0.17589121961437382,459.32679321428276,0
AAPL,2175-08-08,481.4210130892841,498.0173080210842,462.61880739267826,476.09178935930373,4515464,325.6599979158754,82.61793923161527,-3.244273757627175,486.4807531399836,463.6247129652114,3.4853757306367044,1.6097450715019872,2.8942322740561153,-0.24387147618363625,474.9427397273978,0
AAPL,2175-08-08,204.06880381227282,206.46256778959827,204.1516733590912,204.17135669973965,612583,260.15578385888693,35.374482568165774,1.079963367852427,212.0395595075622,189.4056339194389,3.4796011064225714,2.0437582628536215,3.5225186525394934,0.3281302618729798,205.19581766008383,1
AAPL,2175-08-15,316.21322471041066,319.80978532386644,297.50581822771517,310.5620512573798,4054719,308.46015410274816,15.859104138126616,2.449765150510503,319.22732365836157,299.6065841600966,2.905132073720149,2.468949041816491,3.055881570041762,0.20739743122076337,307.53442765784024,0
AAPL,2175-08-29,62.319610770123056,63.47287130615539,60.2954250906203,61.25309093804707,1927198,248.5037088274738,52.42209828765109,3.7198960418609452,73.41573448829052,55.66784778450454,2.6670453090388837,2.830234771595393,2.9428691054891454,-0.0010612077640543838,62.183426535789096,1
AAPL,2175-09-04,219.7823339284863,233.68781334615477,221.49350935221113,222.802270005523,796547,266.0332797237556,79.6624806807227,-3.781311400568651,236.89109797780833,211.99443488990767,2.6586156740141575,1.8784640087542677,2.0394106753964403,0.4539047195564223,223.37823064032452,1
AAPL,2175-09-05,249.38342453273657,250.04735602001682,240.42856752830647,249.42784547979517,1743021,306.26679458594145,60.08547179576716,-1.37623259081355,255.10131252800667,241.77685111430725,3.2091254677952037,2.2617606421578698,2.486647071550262,0.31279916685106834,248.14336928291945,0
AAPL,2175-09-06,309.8373085629035,326.45995931010475,306.5268537945533,314.6099510924754,1222718,283.39226340464364,77.80301985796144,4.923361695772858,321.66792855799036,301.46959670189113,2.7283664606223677,2.942457194560366,3.769487800099964,-0.8839738275687166,320.10674442115067,1
AAPL,2175-09-07,390.4834484551694,387.89170662995946,373.45725879090185,385.98738791183865,3096203,304.03410922416043,30.82787393422138,4.112297200756528,395.01635593283186,379.4065061746699,2.8203733846506163,2.1036337453688496,1.0994196954493365,-0.016910661201029686,379.89074396244024,0
AAPL,2175-09-07,213.2665282899537,219.1431650322178,207.82812961038715,210.25794037547792,1848598,271.0319995926814,89.15158235863139,1.5219783176395758,222.9292875763562,203.28475136503434,3.2502278342876,2.862633330833976,4.06777493918092,0.4406755528280224,210.3446460221367,1
AAPL,2175-09-29,233.8977253245963,247.1786114960439,233.35842972667115,236.83964969589903,1579514,262.55990977290264,18.48820504271621,3.507546866950264,242.3445239605832,223.79259320419288,3.1093069577333976,1.521807821482922,4.506442840198293,0.09249775839601626,236.24799450744942,0
AAPL,2175-10-16,467.43257696278283,479.89633528122863,452.28763958649756,464.26730607015645,2494122,301.11737136448926,49.9751136323807,4.631424066708174,474.2488751608549,452.1457331607861,3.470878226173669,1.538824627765706,4.3901995717754225,0.15579405331710716,456.72606012636936,0
AAPL,2175-10-16,218.9173470841366,228.77731074591347,214.5093687553398,219.99329839226598,4577722,237.4076744369392,33.29175387425063,4.183114802767392,228.52201225459754,205.02132375956407,3.4430437465597405,2.5039257239819044,2.3236218570159766,-0.01099850205350017,219.82712097840388,0
AAPL,2175-10-18,253.74573699204424,262.7422045975933,248.51100999455224,257.5614656425012,150120,246.612794972357,29.082197011392417,1.786986820352718,263.309505905136,246.80748846361703,3.135114914524371,2.6802525743576036,3.9599702142739615,0.8325131069375884,256.01224143243456,0
AAPL,2175-10-19,285.86890721178804,291.23539616928787,282.81520648190616,288.1225524646484,2050031,234.00066307109205,59.37750238391455,-3.5167514697844493,294.6448269111172,276.90612965292127,3.329416925563222,2.9644775957635963,4.5064006145731685,-0.43629119249839765,288.0585929359748,0
AAPL,2175-10-25,155.98805601856222,155.5402653982928,149.7018104605376,153.15599739139606,3818525,284.53513480600463,44.6614725489647,-0.9619333816689402,161.54547483126328,140.97815029396472,2.7689336941017846,2.8868056801414146,2.9028341496770786,-0.9708143514746312,154.71878988178847,1
AAPL,2175-11-02,160.59850566160418,166.0476501322074,155.45496095626547,160.28878204629342,3238065,258.7971287112274,49.26882323581192,4.225550051792659,170.07665017208163,146.2857678064298,3.0023855572213223,2.622701421656304,2.2468366709899166,-0.2994109071954434,158.3943501601436,0
AAPL,2175-11-06,313.60142974691854,314.6244493989466,310.10235286822603,310.6273485771771,365852,306.53695179226037,33.10314471942371,0.0803653806987672,316.62610729873904,298.32821756704,2.859995463412371,1.578859171773482,1.249715301282789,0.3076451631164394,315.95597958274345,1
AAPL,2175-11-13,495.05068188060716,519.1382060356937,491.78089246802597,498.6341619218089,3710761,291.1562626710021,71.14819696025293,1.917297125821145,511.63316860057597,487.74586387440354,2.8737977578879175,2.0078820752695927,0.8518381695386763,0.21781463341466845,491.8115196547832,0
AAPL,2175-11-13,236.85729760256214,236.7949675711422,231.78265670206366,236.62533794688622,1949829,260.9631671943473,13.170949711784381,1.2811236351509825,249.3834489072264,224.2999601253625,2.5849852227412606,1.7526367287657625,1.0143656510728296,-0.13277538845481507,236.4104388187854,0
AAPL,2175-11-17,261.50895107157254,261.32158547816255,255.54803917198205,257.5727506112531,1718550,244.06170938491672,73.99382404102823,-0.12156165291706067,265.9286644626691,247.85278391101954,2.628735518750627,2.8887212532188675,2.0334448261508853,0.5878182581833573,256.5699898391983,0
AAPL,2175-11-24,472.00189559553763,480.2324665014814,460.82285721440644,478.4308094118306,868348,308.29002459859197,88.03539532404054,1.967097740887528,492.3997164957756,467.44229222657646,3.110651903502612,2.0697632801717387,2.028365025550446,0.29479922148139703,476.36448051019164,0
AAPL,2175-11-24,130.66259061544878,136.77082114114222,133.2547400409977,133.30899428307634,151643,266.82280333545384,39.60919470868755,-0.7347097520932477,139.77009478773644,128.06073480315237,3.0376233491483466,2.1052175480943203,3.838622647433993,-0.3212979527835007,131.04381600798797,0
AAPL,2175-12-06,435.61134156048183,453.9494090518405,428.2254695363227,442.2200467958053,2120749,323.3032865120778,65.75465129679529,3.6276321399076927,450.05760268128427,433.76998350206526,3.149205725356399,2.068512601863387,2.5676905610462026,-0.26226549471427263,443.098799737458,1
AAPL,2175-12-18,226.27578672859568,234.75548423893215,229.03317899339908,229.9762007215263,4227102,208.00797236872083,53.99726009585035,-0.11447709257022964,241.97217534702762,220.08836226762867,2.7794441955902807,2.438279844127001,1.0763466824421912,-0.1684669311946989,232.95997382104102,1
AAPL,2175-12-29,401.7385658644692,422.5713981162307,394.9894669716606,406.73126497506985,880347,309.44566722590963,16.003097378345537,0.4811770828463633,412.1004387066298,394.2878179277461,2.765204982014168,2.618201862083329,3.9766062307604964,0.2999500319319848,398.840777540337,0
AAPL,2176-01-04,447.5119855062037,454.03463403772525,437.901572633966,441.3006251770448,1144573,295.65095272687125,60.84198704774955,-4.118943515243368,454.03968175449273,432.8248047220615,2.62771562050105,1.6199471591606782,2.2442698308810005,0.9056499226873231,447.98489530630815,1
AAPL,2176-02-01,183.25065512960504,189.36654341377792,177.73213099153133,183.60275092406025,1924132,239.76876986591668,30.10532695679838,2.592756369677865,195.67847269985782,170.19382882517732,2.6602513022618557,1.9318819191448204,2.321079987296766,0.3037816158977489,182.54561457785,0
AAPL,2176-02-12,297.56283293877624,301.5036048048502,289.5998173788629,295.2788999346443,3468728,267.4312359329092,11.400570232931813,-4.258992288083942,306.25622854287104,290.2336398933325,2.9814783588528546,2.713929863813048,3.1344201232347073,0.622150901541382,295.0211063476875,0
AAPL,2176-02-12,382.5751291901168,401.50454640018756,376.30045538068475,389.23548596979646,189234,267.1376869324185,70.36440833463918,-4.714043381128371,403.4403515751832,381.3534645407263,2.9452482896016137,2.171908071880842,1.6733943258264283,0.32132009530796535,381.6989361212942,0
AAPL,2176-02-15,474.01861054555735,491.57389188430653,460.23690008589904,481.8976975168292,1700260,230.25531727963795,38.34177001600682,2.127520880983356,491.7983851037945,467.72598746715124,3.0103087276884217,2.999743164319259,2.308860025941451,-0.8921612128991026,482.0202814765449,1
AAPL,2176-02-22,276.2331596705049,287.0299280170238,279.00552111317705,280.0411381480818,3920479,290.16997724654584,55.51092311496221,-1.2852730684706595,293.4101358941637,266.3743104689153,3.4236403502481396,2.2071876344056696,3.220951422029018,0.5855084848185095,282.0312258343517,1
AAPL,2176-03-05,338.88231640806055,356.0188141837297,332.69563356956496,339.43247305529843,1077733,325.8185505245567,50.639195362993476,-2.7146218694045032,352.18747532709335,327.80770983144913,3.3353574834643736,1.8584316712804994,2.1209011135857256,0.04552426057643433,335.02081808232305,0
AAPL,2176-03-07,441.66359312491693,450.5094628860543,429.3855253529028,444.63677686109384,4108454,303.91928744562114,35.29880949800742,-2.5568428631466853,450.9834240843064,436.77587134445207,3.4506110074010783,2.3835439898600415,2.6585126230119105,-0.4091262078654887,438.4746256793395,0
AAPL,2176-03-21,417.6944879176255,428.3615813627536,412.02590562521516,422.4092206090424,2516899,225.39665404125543,62.12501301436926,4.914496433937192,428.79853217167204,412.7882831447226,3.252068559653967,2.458579977805367,4.862857258165544,0.7188485649488552,425.9585736523765,1
AAPL,2176-03-26,413.66140501542884,420.4248263503492,393.48616091576304,411.31650960506244,2832100,275.30428733310487,44.441491396071356,0.846151390028945,418.23906397096414,398.8458249746408,2.994791367150689,1.6951685224684219,1.0839069171282096,-0.033068691314662724,407.13892565917786,0
AAPL,2176-04-04,504.2290380842554,517.8488507891029,491.9574149286942,495.5227880240342,2054676,218.86455439971166,69.25518961323442,3.2480908029741666,502.211672390283,486.47151068182046,3.2450688173713047,2.927026956082341,0.7495778868484396,-0.08668380366116812,495.9289953006816,1
AAPL,2176-04-08,253.6200899681142,252.70175143662848,241.67514074567788,250.88813147533108,815822,219.6239227056182,32.316897878619386,-3.910842891467685,260.16162693570146,243.0316233550813,2.775297307604748,2.357845636667917,4.65709596125929,-0.7949255642642903,254.3652094856338,1
AAPL,2176-04-09,473.8128917325084,482.76371563961584,475.58488834555334,477.6709641060404,2450110,276.3632164855462,87.28662354865341,3.6761374455276634,488.46715188745264,466.3558340480074,3.0844428440264835,2.0282385758808017,3.51525520430984,0.8528498652574998,469.56787806190255,0
AAPL,2176-04-12,320.65862862417544,335.60227654516984,323.21962877652805,326.5846005963089,2296410,275.4322766192549,46.668056583501425,3.25153749695596,332.59476323053354,321.1129326505726,2.9166449694181993,2.0510925942521014,3.5125671580265916,0.5707425218498565,323.91351054541747,0
AAPL,2176-04-15,65.6692773768635,67.63505125190062,62.59011392766872,64.63584432540824,1876398,265.52499343650214,80.58539522969271,2.0305025422113303,75.24065392636544,55.41548241667019,2.806677549941804,1.8729510024243714,3.78145152340532,-0.5314192846077745,64.90881404499237,1
AAPL,2176-04-23,372.5573241534697,372.05597424652484,349.23671550226635,365.6964818499579,1450220,311.14352404105,21.090805763882656,-4.008213062510803,375.39075486504527,355.0298913230096,2.5908745323739883,2.281442601248263,3.5622692785299668,0.49784607598369823,358.7431570167659,0
AAPL,2176-05-06,300.1696450246769,304.74443600948223,285.9747845404959,296.26109965905806,3271185,267.9256113256806,54.76703388629973,-3.5720091027157794,305.05028360174305,290.5195403827226,2.895250001222291,2.1380465168641027,1.3193000824415164,-0.5519959067881766,301.029795780915,1
AAPL,2176-05-06,156.83743164416842,158.698855626908,157.77123088216015,158.47839513165167,1763229,260.33133145708354,52.2036068490068,1.3667871367337519,165.05410472388576,151.1523326736161,3.2152944451121264,2.120068854492356,3.8339944315658734,-0.8447802527209249,159.85600233423406,1
AAPL,2176-05-07,490.5701982060719,515.0435173519946,482.35829236675266,499.9626288366538,2873717,253.79270535395196,59.64629779340093,4.428685482083319,508.37052950165184,488.30423982118225,3.4838499772117046,2.731584302512028,3.172536285383243,0.6762765260578341,507.2852529924715,1
AAPL,2176-05-13,82.05592934772118,81.72365341437853,79.37360240101094,81.22046939671489,4374021,238.81125081640408,29.276300045249577,-1.588191219012228,87.71323037607755,70.47579966319272,3.041114485151941,1.6336486652268807,3.758434114493858,0.05922364084493825,80.48131893030134,0
AAPL,2176-05-15,72.18973532558368,74.22145670672579,71.10602333700162,72.7317852283798,4917160,263.6991818219211,35.227938522987955,0.25413235145233504,84.6336780596093,58.18104912751661,2.6995783995648823,2.6579338866786277,4.028110290705898,-0.2186504071159623,71.6413554596203,0
AAPL,2176-05-29,118.85712528779224,121.858310828878,118.37228736438304,120.94933162235085,207517,287.08228402266724,89.8747720891165,0.31089649836345234,127.34305630915938,109.95719137414578,2.941127517870407,2.5933874956680487,2.4833150810852267,-0.6952174993015707,120.75228836383081,0
